ID,Maker,Genmodel,Genmodel_ID,Adv_year,Adv_month,Color,Reg_year,Bodytype,Runned_Miles,Engin_size,Gearbox,Fuel_type,Price,Seat_num,Door_num,issue,issue_id,Adv_day,breakdown_date,repair_complexity,repair_cost,repair_hours,repair_date,value
15333,DS,5,21_5,2018,2,Purple,2015,Hatchback,63000,1.6L,Manual,Diesel,9394,5,5,Excessive Emissions,0,7,2018-02-07,2,-48.4546,2,2018-02-07,8927.363194
14013,Ford,Fiesta,29_13,2018,7,Brown,2011,Hatchback,43000,1.4L,Manual,Petrol,5295,5,5,Steering Wheel Shaking,0,12,2018-07-12,1,124.3097146,93.75943674,2018-08-04,5031.743593
24543,Honda,CR-V,34_3,2017,11,Black,2013,SUV,42000,2.2L,Manual,Diesel,12495,5,5,Windscreen Crack,0,2,2017-11-02,1,27.497,1,2017-11-02,11870.58987
44710,Citroen,C3,18_8,2018,5,Orange,2017,Hatchback,20522,1.2L,Manual,Petrol,10300,5,5,Engine Issue,3,10,2018-05-10,2,1510,24,2018-05-16,9784.276409
52630,Ford,Kuga,29_25,2018,5,Gelb,2012,SUV,58700,2.0L,Automatic,Diesel,10999,5,5,Gear Box Issue,0,9,2018-05-09,1,149.99,2,2018-05-09,10453.82484
20067,Ford,Focus C-Max,29_15,2018,8,Black,2004,MPV,153000,1.6L,Manual,Diesel,995,5,5,Radiator Leaking,0,10,2018-08-10,1,59.9,2,2018-08-10,942.91408
40502,Chrysler,Grand Voyager,17_4,2018,8,Blue,2010,MPV,63000,2.8L,Automatic,Diesel,7600,7,5,Alternator Failing,0,26,2018-08-26,3,272,6,2018-08-27,7222.609007
5051,Ford,B-Max,29_1,2018,4,Gelb,2014,MPV,21947,1.6L,Automatic,Petrol,8000,5,5,Gear Box Issue,0,4,2018-04-04,1,478.1213937,2,2018-04-04,7595.558284
14032,Fiat,500,28_2,2018,8,White,2008,Hatchback,100000,1.3L,Manual,Diesel,2495,4,3,Tyre Alignment,0,22,2018-08-22,1,10.2495,0.5,2018-08-22,2369.490698
20372,Ford,B-Max,29_1,2018,8,Black,2013,MPV,32944,1.0L,Manual,Petrol,6700,5,5,Gear Box Issue,0,18,2018-08-18,1,107,2,2018-08-18,6369.863388
51520,Ferrari,599,27_10,2018,4,Red,2007,Coupe,28800,6.0L,Automatic,Petrol,79500,2,2,Brake Pads Worn,0,10,2018-04-10,3,159.75,6,2018-04-11,75526.77104
13600,Fiat,500L,28_4,2018,7,Multicolour,2014,MPV,33377,1.3L,Manual,Diesel,6795,5,5,Windscreen Crack,0,20,2018-07-20,1,24.077,1,2018-07-20,6453.353329
20368,Ford,Ka,29_23,2018,7,White,2015,Hatchback,2884,1.2L,Manual,Petrol,5995,4,3,Warning Light,0,2,2018-07-02,1,239.95,9,2018-07-04,5686.168998
40498,Chrysler,Ypsilon,17_10,2018,8,Bronze,2012,Hatchback,50000,0.9L,Manual,Petrol,3995,5,5,Excessive Emissions,0,15,2018-08-15,3,63.5955,3,2018-08-15,3787.840666
37389,Fiat,Panda,28_18,2018,5,Blue,2006,Hatchback,117000,1.2L,Manual,Petrol,1199,4,5,Flat Tyres,0,10,2018-05-10,1,20.3597,1,2018-05-10,1130.320318
50528,Ford,Ranger,29_30,2018,4,Black,2011,Pickup,97400,2.5L,Manual,Diesel,9990,4,4,Transmission Issue,1,26,2018-04-26,1,396.1597178,4,2018-04-27,9487.780919
21503,Ford,Fiesta,29_13,2018,8,Black,2007,Hatchback,91000,1.25L,Manual,Petrol,999,5,3,Alternator Failing,0,2,2018-08-02,1,59.98,2,2018-08-02,958.9576366
18639,Ford,Fiesta,29_13,2018,2,Silver,2015,Hatchback,62047,1.5L,Manual,Diesel,6122,5,5,Windscreen Crack,0,6,2018-02-06,1,23.6732,1,2018-02-06,5804.97054
47407,Dacia,Sandero,22_3,2021,4,White,2019,Hatchback,12125,1.0L,Manual,Petrol,6995,5,5,Excessive Emissions,0,15,2021-04-15,1,-26.2955,1,2021-04-15,6646.630937
3987,Fiat,500,28_2,2021,5,Grey,2019,Hatchback,4960,1.2L,Automatic,Petrol,10995,4,3,Electrical Issue,4,24,2021-05-24,1,72.985,2,2021-05-24,10450.31954
2898,Ford,C-Max,29_2,2018,5,Black,2007,MPV,101000,1.8L,Manual,Petrol,1695,5,5,Steering Wheel Shaking,0,22,2018-05-22,1,-21.695,1,2018-05-22,1616.520441
49234,Abarth,595,2_4,2021,3,Red,2019,Hatchback,12480,1.4L,Manual,Petrol,11538,4,3,Gear Box Issue,0,2,2021-03-02,2,195.38,4,2021-03-03,10957.6758
29105,Ford,Fiesta,29_13,2018,8,Red,2006,Hatchback,105000,1.4L,Manual,Diesel,1500,5,5,Tyre Alignment,0,16,2018-08-16,1,10.15,0.5,2018-08-16,1431.994062
50319,Ford,EcoSport,29_4,2018,2,Red,2015,SUV,13833,1.0L,Manual,Petrol,9770,5,5,Steering Wheel Shaking,0,7,2018-02-07,1,29.77,1,2018-02-07,9280.910495
48869,Chevrolet,Orlando,16_13,2018,8,Silver,2012,MPV,47302,2.0L,Automatic,Diesel,6990,7,5,Steering Wheel Shaking,0,24,2018-08-24,1,26.99,1,2018-08-24,6644.803225
35721,Ford,B-Max,29_1,2018,4,Gelb,2012,MPV,37217,1.5L,Manual,Diesel,6450,5,5,Flat Tyres,0,24,2018-04-24,1,21.935,1,2018-04-24,6126.955581
51950,Ford,B-Max,29_1,2018,7,Silver,2015,MPV,36646,1.6L,Manual,Diesel,8400,5,5,Radiator Leaking,0,15,2018-07-15,1,208,2,2018-07-15,7982.096175
41597,Fiat,500C,28_3,2018,8,Green,2015,Convertible,25538,1.2L,Manual,Petrol,9295,4,2,Radiator Leaking,0,16,2018-08-16,1,225.9,2,2018-08-16,8832.061138
1596,Ford,Fiesta,29_13,2021,5,Blue,2019,Hatchback,9932,1.0L,Manual,Petrol,11599,5,5,Electrical Issue,3,11,2021-05-11,1,77.995,1,2021-05-11,11013.26943
28824,Fiat,500L,28_4,2018,6,Grey,2015,MPV,24672,1.4L,Manual,Petrol,7731,5,5,Electrical Issue,4,15,2018-06-15,1,63.193,2,2018-06-15,7338.347419
11271,Ford,Kuga,29_25,2018,5,Silver,2012,SUV,70000,2.0L,Manual,Diesel,8990,5,5,Alternator Failing,0,4,2018-05-04,1,219.8,2,2018-05-04,8538.986882
51261,Fiat,Panda,28_18,2018,4,White,2010,Hatchback,45024,1.4L,Manual,Petrol,4495,4,5,Electrical Issue,3,10,2018-04-10,1,42.475,1,2018-04-10,4267.970117
17921,Abarth,595,2_4,2021,4,Grey,2019,Hatchback,9801,1.4L,Manual,Petrol,15490,4,3,Excessive Emissions,0,23,2021-04-23,2,53.941,2,2021-04-23,14710.67771
48053,Ford,C-Max,29_2,2018,4,Silver,2015,MPV,15430,1.6L,Manual,Diesel,10799,5,5,Radiator Leaking,0,25,2018-04-25,1,255.98,2,2018-04-25,10262.84116
45686,Fiat,Fullback,28_14,2018,1,Grey,2017,Pickup,10,999.0L,Automatic,Diesel,26364,5,4,Gear Box Issue,0,6,2018-01-06,1,303.64,2,2018-01-06,25050.83951
51382,Fiat,500,28_2,2018,6,White,2009,Hatchback,63000,1.2L,Manual,Petrol,3700,4,3,Windscreen Crack,0,5,2018-06-05,1,22.22,1,2018-06-05,3523.501508
53307,Honda,HR-V,34_8,2018,6,Blue,2016,SUV,24733,1.5L,Manual,Petrol,13997,5,5,Electrical Issue,1,26,2018-06-26,1,53.997,2,2018-06-26,13296.07715
25314,Ford,Fiesta,29_13,2018,2,Brown,2013,Hatchback,12156,1.0L,Manual,Petrol,7250,5,3,Sensor Malfunction,0,7,2018-02-07,1,422.5,3,2018-02-07,6884.489659
20082,Citroen,C3 Picasso,18_10,2018,4,Beige,2010,MPV,71952,1.6L,Manual,Diesel,3750,5,5,Radiator Leaking,0,19,2018-04-19,2,155,4,2018-04-20,3553.641822
2840,Citroen,C5,18_15,2018,5,Silver,2008,Saloon,126606,2.0L,Manual,Diesel,1750,5,4,Sensor Malfunction,0,13,2018-05-13,2,207.5,6,2018-05-14,1663.857306
40797,Ford,Fiesta,29_13,2018,8,Blue,2006,Hatchback,41500,1.4L,Manual,Petrol,1999,5,5,Brake Pads Worn,0,20,2018-08-20,1,40.9995,2,2018-08-20,1892.289599
51613,Ford,Grand C-Max,29_20,2018,4,Grey,2017,MPV,18855,1.5L,Manual,still_Diesel_but_you_found_an_easteregg,13940,5,5,Transmission Issue,2,20,2018-04-20,1,157.58,3,2018-04-20,13237.26556
11712,Ford,EcoSport,29_4,2021,5,Black,2019,SUV,13248,1.0L,Manual,Petrol,14995,5,5,Excessive Emissions,0,18,2021-05-18,1,107.6784976,1,2021-05-18,14247.9619
38798,Ford,Mondeo,29_27,2018,5,Silver,2015,Estate,52646,2.0L,Manual,Diesel,11845,5,5,Warning Light,0,12,2018-05-12,1,298.45,9,2018-05-14,11256.45827
37357,Citroen,C3,18_8,2018,6,Grey,2010,Hatchback,35833,1.4L,Manual,Petrol,3650,5,5,Engine Issue,4,6,2018-06-06,2,582.5,20,2018-06-11,3471.243821
36794,Ford,Mondeo,29_27,2018,1,Silver,2015,Estate,85500,1.6L,Manual,still_Diesel_but_you_found_an_easteregg,9879,5,5,Electrical Issue,4,26,2018-01-26,1,69.637,2,2018-01-26,9391.388284
27381,Ford,Kuga,29_25,2018,8,Grey,2015,SUV,36840,1.5L,Automatic,Petrol,12999,5,5,Electrical Issue,2,26,2018-08-26,1,35.998,0.5,2018-08-26,12353.3264
36471,Honda,HR-V,34_8,2018,8,Black,2017,SUV,14761,1.6L,Manual,Diesel,16390,5,5,Flat Tyres,0,12,2018-08-12,1,24.917,1,2018-08-12,15567.56488
49369,Honda,Civic,34_2,2018,5,Blue,2005,Hatchback,190000,1.6L,Manual,Petrol,550,5,5,Warning Light,0,6,2018-05-06,1,185.5,9,2018-05-08,521.9697813
41039,Ford,B-Max,29_1,2018,8,Blue,2014,MPV,47289,1.0L,Manual,Petrol,6999,5,5,Engine Issue,2,5,2018-08-05,1,1369.85,16,2018-08-09,6647.614331
930,Ford,Edge,29_5,2021,5,White,2019,SUV,9998,2.0L,Automatic,Diesel,25490,5,5,Radiator Leaking,0,12,2021-05-12,1,549.8,2,2021-05-12,24211.67077
3896,Fiat,500,28_2,2018,4,Red,2008,Hatchback,68000,1.3L,Manual,Diesel,2989,4,3,Brake Pads Worn,0,16,2018-04-16,1,41.4945,2,2018-04-16,2837.712145
52841,Fiat,500,28_2,2018,6,White,2017,Hatchback,8244,1.2L,Manual,Petrol,10299,4,3,Brake Pads Worn,0,15,2018-06-15,1,45.1495,2,2018-06-15,9771.102691
49079,Fiat,500,28_2,2021,5,White,2019,Hatchback,17588,1.2L,Manual,Petrol,8500,4,3,Radiator Leaking,0,24,2021-05-24,1,-210,2,2021-05-24,8076.318052
35814,Ford,Fiesta,29_13,2018,5,Red,2016,Hatchback,59523,1.5L,Manual,Diesel,6000,5,3,Engine Issue,4,17,2018-05-17,1,1789.47274,1846.997275,2018-05-28,5701.028605
19724,Fiat,Punto Evo,28_20,2018,4,Grey,2010,Hatchback,45531,1.4L,Manual,Petrol,3295,4,3,Windscreen Crack,0,13,2018-04-13,1,21.977,1,2018-04-13,3130.419479
13585,Ford,Mondeo,29_27,2018,5,Silver,2009,Hatchback,78000,2.0L,Manual,Diesel,4285,5,5,Radiator Leaking,0,5,2018-05-05,1,125.7,2,2018-05-05,4067.65484
23569,Fiat,500L,28_4,2018,4,White,2014,MPV,45929,1.4L,Manual,Petrol,6998,5,5,Steering Wheel Shaking,0,13,2018-04-13,1,26.998,1,2018-04-13,6650.703358
31219,Ford,C-Max,29_2,2018,4,Silver,2017,MPV,15626,1.5L,Manual,Diesel,11810,5,5,Engine Issue,1,8,2018-04-08,1,2522,8,2018-04-10,11223.9006
3252,Ford,Kuga,29_25,2018,7,Silver,2013,SUV,36062,2.0L,Manual,Diesel,10830,5,5,Steering Wheel Shaking,0,23,2018-07-23,1,30.83,1,2018-07-23,10288.53799
2323,Citroen,C4 Cactus,18_13,2018,5,White,2014,Hatchback,35000,1.6L,Automatic,still_Diesel_but_you_found_an_easteregg,8695,5,5,Transmission Issue,2,15,2018-05-15,2,-654.3114648,666.856485,2018-05-31,8256.557205
28628,Bentley,Flying Spur,10_6,2018,8,Black,2006,Saloon,82872,6.0L,Automatic,Petrol,20495,5,4,Excessive Emissions,0,3,2018-08-03,3,78.4455,3,2018-08-03,19469.23259
21572,Ford,Mondeo,29_27,2018,4,Black,2015,Estate,74450,2.0L,Manual,Diesel,8995,5,5,Transmission Issue,2,14,2018-04-14,1,122.965,3,2018-04-14,8541.715978
32269,Honda,CR-V,34_3,2018,7,Grey,2010,SUV,81581,2.2L,Manual,Diesel,7499,5,5,Warning Light,0,9,2018-07-09,1,1271.424411,998.9429627,2018-07-18,7119.926411
31341,Chevrolet,Captiva,16_5,2018,7,White,2012,SUV,52776,2.2L,Automatic,Diesel,10000,7,5,Flat Tyres,0,23,2018-07-23,1,-23,1,2018-07-23,9501.476549
33881,Ford,EcoSport,29_4,2017,12,Silver,2017,SUV,10,1.5L,Manual,Diesel,11995,5,5,Engine Issue,2,26,2017-12-26,1,2119.25,16,2017-12-30,11398.146
24192,Citroen,C2,18_7,2018,5,Red,2008,Hatchback,40000,1.1L,Manual,Petrol,1995,4,3,Alternator Failing,0,7,2018-05-07,2,119.9,4,2018-05-08,1892.453937
15492,Dacia,Sandero Stepway,22_4,2018,7,Black,2015,Hatchback,37700,1.5L,Manual,Diesel,5400,5,5,Starter Motor Issue,0,20,2018-07-20,1,114,3,2018-07-20,5142.128503
15933,Ford,Mondeo,29_27,2018,5,Silver,2010,Hatchback,86000,2.0L,Manual,Diesel,3390,5,5,Flat Tyres,0,25,2018-05-25,1,96.43311609,1,2018-05-25,3223.92826
37431,Ford,Edge,29_5,2018,5,Black,2018,SUV,10000,2.0L,Automatic,Diesel,28495,5,5,Engine Issue,1,25,2018-05-25,1,5859,8,2018-05-27,27067.98579
28532,Ford,Ka,29_23,2018,7,White,2012,Hatchback,46768,1.2L,Manual,Petrol,3295,4,3,Steering Wheel Shaking,0,8,2018-07-08,1,23.295,1,2018-07-08,3143.156492
50407,Honda,S2000,34_16,2018,7,Blue,2007,Convertible,118000,2.0L,Manual,Petrol,7750,2,2,Starter Motor Issue,0,6,2018-07-06,1,137.5,3,2018-07-06,7370.701237
33027,Fiat,Grande Punto,28_15,2018,4,Blue,2006,Hatchback,96000,1.2L,Manual,Petrol,1495,5,5,Starter Motor Issue,0,17,2018-04-17,1,-74.95,3,2018-04-17,1421.208492
33131,Citroen,C4,18_12,2018,3,Grey,2014,Hatchback,55000,1.6L,Manual,Diesel,6995,5,5,Windscreen Crack,0,22,2018-03-22,2,-44.197,2,2018-03-22,6650.040351
32773,Honda,Civic,34_2,2018,5,Black,2005,Hatchback,130500,1.6L,Manual,Petrol,1000,5,5,Starter Motor Issue,0,15,2018-05-15,1,70,3,2018-05-15,946.9547049
6427,Fiat,500C,28_3,2017,11,Gelb,2011,Convertible,49000,0.9L,Manual,Petrol,5990,4,2,Brake Pads Worn,0,13,2017-11-13,1,42.995,2,2017-11-13,5689.511054
32413,Ford,Mondeo,29_27,2018,7,Blue,2007,Hatchback,166000,2.0L,Manual,Diesel,695,5,5,Warning Light,0,20,2018-07-20,1,186.95,9,2018-07-22,662.2641934
15943,Citroen,C4 Picasso,18_14,2018,7,Silver,2008,MPV,103000,1.6L,Automatic,Diesel,1999,5,5,Gear Box Issue,0,18,2018-07-18,2,99.99,4,2018-07-19,1902.352337
5042,Ford,Ka,29_23,2018,8,Silver,2008,Hatchback,47243,1.3L,Manual,Petrol,2195,5,3,Engine Issue,1,25,2018-08-25,1,-599,8,2018-08-27,2083.848635
11510,Ford,Ranger,29_30,2018,2,Grey,2007,Pickup,96000,2.5L,Manual,Diesel,5995,4,4,Starter Motor Issue,0,1,2018-02-01,1,119.95,3,2018-02-01,5692.373403
32033,Dodge,Caliber,26_2,2018,5,Black,2006,Hatchback,63000,2.0L,Automatic,Petrol,2490,5,5,Gear Box Issue,0,21,2018-05-21,4,184.9,8,2018-05-23,2356.06741
48971,Ford,Focus,29_14,2018,7,Orange,2006,Hatchback,73120,2.5L,Manual,Petrol,4995,5,3,Steering Wheel Shaking,0,23,2018-07-23,1,24.995,1,2018-07-23,4743.775876
13727,Ford,Fiesta,29_13,2018,2,Silver,2012,Hatchback,51789,1.25L,Manual,Petrol,5500,5,5,Sensor Malfunction,0,2,2018-02-02,1,335,3,2018-02-02,5226.599619
8855,Ford,Mustang,29_28,2018,4,Blue,2016,Convertible,6000,5.0L,Automatic,Petrol,32480,4,3,Starter Motor Issue,0,7,2018-04-07,1,384.8,3,2018-04-07,30859.88905
25381,Honda,CR-V,34_3,2018,5,Silver,2008,SUV,89000,2.0L,Manual,Petrol,6495,5,5,Warning Light,0,22,2018-05-22,1,244.95,9,2018-05-24,6170.197278
43818,Fiat,Tipo,28_28,2018,8,White,2016,Hatchback,10631,1.6L,Manual,Diesel,9599,5,5,Tyre Alignment,0,14,2018-08-14,1,10.9599,0.5,2018-08-14,9119.522824
35591,Ford,C-Max,29_2,2018,8,Blue,2012,MPV,78000,1.6L,Manual,still_Diesel_but_you_found_an_easteregg,5290,5,5,Sensor Malfunction,0,3,2018-08-03,1,324.5,3,2018-08-03,5029.7442
30173,Honda,FR-V,34_7,2018,7,Grey,2007,MPV,106892,2.2L,Manual,Diesel,3150,6,5,Engine Issue,4,23,2018-07-23,1,357.5,10,2018-07-25,2997.064871
4804,Fiat,500X,28_5,2018,8,Grey,2017,SUV,17406,1.6L,Manual,Diesel,11480,5,5,Transmission Issue,3,5,2018-08-05,1,263.32,8,2018-08-07,10912.40109
14367,Hyundai,i30,36_10,2018,5,Blue,2018,Hatchback,3241,1.0L,Manual,Petrol,13495,5,5,Gear Box Issue,0,9,2018-05-09,1,174.95,2,2018-05-09,12821.24927
31662,Ford,Mondeo,29_27,2018,8,Blue,2007,Estate,90950,2.2L,Manual,still_Diesel_but_you_found_an_easteregg,3290,5,5,Steering Wheel Shaking,0,15,2018-08-15,1,23.29,1,2018-08-15,3126.052948
16289,Ford,Grand C-Max,29_20,2018,5,Grey,2016,MPV,30375,1.0L,Manual,Petrol,12900,7,5,Starter Motor Issue,0,2,2018-05-02,1,189,3,2018-05-02,12254.49942
44662,Citroen,C4,18_12,2018,8,Grey,2006,Hatchback,67499,1.6L,Manual,Diesel,2499,5,5,Starter Motor Issue,0,12,2018-08-12,2,-144.99,6,2018-08-13,2379.155274
27603,Ford,Kuga,29_25,2018,8,Blue,2012,SUV,102000,2.0L,Manual,Diesel,7490,5,5,Brake Pads Worn,0,24,2018-08-24,1,43.745,2,2018-08-24,7118.521529
9194,Ford,Fiesta,29_13,2018,8,Black,2006,Hatchback,91000,1.25L,Manual,Petrol,1175,5,3,Tyre Alignment,0,4,2018-08-04,1,10.1175,0.5,2018-08-04,1108.430258
12828,Citroen,DS3,21_1,2018,4,Black,2010,Hatchback,83000,1.6L,Manual,Diesel,2995,5,3,Windscreen Crack,0,3,2018-04-03,2,41.797,2,2018-04-03,2851.514639
19883,Ford,Focus,29_14,2018,8,Blue,2011,Hatchback,75000,1.6L,Manual,Petrol,2799,5,5,Warning Light,0,23,2018-08-23,1,207.99,9,2018-08-25,2663.125352
38415,Ford,Kuga,29_25,2018,3,Red,2015,SUV,18811,2.0L,Manual,Diesel,11990,5,5,Electrical Issue,3,25,2018-03-25,1,79.95,1,2018-03-25,11389.61049
16767,Ford,S-Max,29_31,2018,2,Red,2017,MPV,6458,2.0L,Automatic,Diesel,25000,7,5,Steering Wheel Shaking,0,4,2018-02-04,1,45,1,2018-02-04,23744.29699
47963,Honda,Civic,34_2,2018,4,Black,2012,Hatchback,103767,2.2L,Manual,Diesel,4495,5,5,Tyre Alignment,0,16,2018-04-16,1,10.4495,0.5,2018-04-16,4266.978356
9731,Ford,Mondeo,29_27,2018,3,Grey,2017,Estate,23682,2.0L,Automatic,Diesel,17690,11,5,Starter Motor Issue,0,9,2018-03-09,1,-236.9,3,2018-03-09,16799.11841
16237,Honda,Jazz,34_11,2018,4,Yellow,2017,Hatchback,7000,1.3L,Manual,Petrol,11301,5,5,Transmission Issue,1,10,2018-04-10,1,113.903,4,2018-04-11,10746.27397
33316,Fiat,124 Spider,28_1,2018,8,Grey,2017,Convertible,2653,1.4L,Manual,Petrol,15995,2,2,Tyre Alignment,0,18,2018-08-18,1,64.62166893,0.5,2018-08-18,15197.81742
25769,Ford,Ranger,29_30,2018,2,Red,2011,Wood,26000,3.0L,Manual,Diesel,13752,4,4,Radiator Leaking,0,24,2018-02-24,1,315.04,2,2018-02-24,13066.72438
34919,Citroen,C4,18_12,2018,5,Purple,2005,Coupe,85000,1.6L,Manual,Diesel,1500,5,3,Warning Light,0,10,2018-05-10,2,375,18,2018-05-14,1426.27029
36323,Fiat,124 Spider,28_1,2018,3,Blue,2017,Convertible,3400,1.4L,Manual,Petrol,19895,2,2,Radiator Leaking,0,25,2018-03-25,1,2442.147569,1456.000653,2018-03-29,18900.47433
6598,Ford,Fiesta,29_13,2018,8,Blue,2004,Hatchback,75000,1.4L,Manual,Petrol,1050,5,5,Transmission Issue,2,10,2018-08-10,1,67.35,3,2018-08-10,997.1515915
44877,Dacia,Duster,22_1,2018,7,Black,2016,SUV,14105,1.5L,Manual,Diesel,9890,5,5,Alternator Failing,0,7,2018-07-07,1,237.8,2,2018-07-07,9393.521267
37533,Ford,Fiesta,29_13,2018,4,Black,2002,Hatchback,116000,1.3L,Manual,Petrol,1250,5,5,Transmission Issue,3,19,2018-04-19,1,171.25,8,2018-04-21,1184.814693
15508,Ford,S-Max,29_31,2018,8,Silver,2010,MPV,84485,2.0L,Manual,Diesel,6320,7,5,Brake Pads Worn,0,11,2018-08-11,1,43.16,2,2018-08-11,5999.528383
33428,Ford,C-Max,29_2,2018,8,Black,2011,MPV,73000,1.6L,Manual,Diesel,5795,5,5,Windscreen Crack,0,18,2018-08-18,1,23.477,1,2018-08-18,5514.132654
28280,Ford,S-Max,29_31,2018,4,Silver,2015,MPV,17140,2.0L,Automatic,Diesel,13949,7,5,Starter Motor Issue,0,12,2018-04-12,1,199.49,3,2018-04-12,13260.6102
51271,Ford,Grand C-Max,29_20,2018,3,Black,2013,MPV,45482,1.6L,Manual,Diesel,7940,7,5,Engine Issue,2,8,2018-03-08,1,1511,16,2018-03-12,7544.571924
31848,Citroen,C5,18_15,2018,8,Red,2008,Estate,63500,2.0L,Manual,Diesel,3995,5,5,Steering Wheel Shaking,0,27,2018-08-27,2,43.995,2,2018-08-27,3792.948887
44813,Honda,Civic,34_2,2018,5,Silver,2002,Hatchback,54377,1.6L,Automatic,Petrol,2995,5,5,Alternator Failing,0,16,2018-05-16,1,99.9,2,2018-05-16,2845.815737
49536,Ford,Mondeo,29_27,2018,4,Black,2011,Hatchback,65000,2.2L,Manual,Diesel,8995,5,5,Steering Wheel Shaking,0,7,2018-04-07,1,28.995,1,2018-04-07,8550.469462
33840,Fiat,500,28_2,2018,8,Blue,2015,Hatchback,9552,1.2L,Manual,Petrol,7000,4,3,Transmission Issue,3,21,2018-08-21,1,223,8,2018-08-23,6640.740881
2492,Citroen,Grand C4 Picasso,18_24,2018,7,Red,2017,MPV,15025,1.6L,Manual,Diesel,15490,5,5,Brake Pads Worn,0,3,2018-07-03,2,87.745,4,2018-07-04,14712.03982
44587,Honda,FR-V,34_7,2018,3,White,2005,MPV,51900,2.0L,Automatic,Petrol,5495,6,0,Flat Tyres,0,24,2018-03-24,1,21.6485,1,2018-03-24,5219.218408
25479,Ford,Mondeo,29_27,2018,5,Silver,2007,Hatchback,67000,2.0L,Manual,Diesel,2295,5,5,Windscreen Crack,0,19,2018-05-19,1,21.377,1,2018-05-19,2184.251343
9377,Citroen,C3,18_8,2021,5,White,2019,Hatchback,14051,1.2L,Manual,Petrol,10699,5,5,Electrical Issue,5,20,2021-05-20,2,130.699,6,2021-05-21,10168.67357
12793,Citroen,DS3,21_1,2018,5,White,2013,Hatchback,69000,1.6L,Manual,Diesel,5295,4,3,Gear Box Issue,0,8,2018-05-08,2,132.95,4,2018-05-09,5021.163822
40302,Ford,EcoSport,29_4,2018,4,Black,2017,SUV,9326,1.5L,Manual,Diesel,11480,5,5,Steering Wheel Shaking,0,1,2018-04-01,1,31.48,1,2018-04-01,10900.15042
31979,Honda,Accord,34_1,2018,5,Grey,2003,Saloon,176000,2.4L,Manual,Petrol,800,5,4,Gear Box Issue,0,23,2018-05-23,1,48,2,2018-05-23,760.699003
5599,Ford,Fiesta,29_13,2021,4,Grey,2019,Hatchback,18000,1.0L,Manual,Petrol,9495,5,5,Electrical Issue,2,7,2021-04-07,1,-28.99,0.5,2021-04-07,9023.938864
25257,Citroen,C2,18_7,2018,8,Silver,2004,Hatchback,71000,1.1L,Manual,Petrol,1495,4,3,Alternator Failing,0,27,2018-08-27,2,109.9,4,2018-08-28,1426.956854
42212,Citroen,Xsara Picasso,18_30,2018,6,Grey,2007,MPV,99000,1.6L,Manual,Diesel,1495,5,5,Electrical Issue,5,2,2018-06-02,2,121.495,6,2018-06-03,1415.254756
16293,Ford,Fiesta,29_13,2018,2,Blue,2013,Hatchback,42675,1.0L,Manual,Petrol,6975,5,5,Radiator Leaking,0,8,2018-02-08,1,179.5,2,2018-02-08,6619.173452
53098,Citroen,C4 Picasso,18_14,2018,5,Red,2018,MPV,10,1.6L,Manual,Diesel,16995,5,5,Starter Motor Issue,0,15,2018-05-15,2,289.95,6,2018-05-16,16145.18102
35001,Citroen,Grand C4 Picasso,18_24,2018,8,White,2016,MPV,12686,2.0L,Manual,Diesel,15000,10,5,Excessive Emissions,0,20,2018-08-20,2,53.5,2,2018-08-20,14249.87099
23831,Ford,Mondeo,29_27,2018,8,Grey,2008,Hatchback,179004,2.0L,Manual,Diesel,1050,5,5,Warning Light,0,9,2018-08-09,1,190.5,9,2018-08-11,1005.237444
20265,Bentley,Continental,10_5,2018,4,Black,2008,Coupe,47899,6.0L,Automatic,Petrol,36925,4,2,Warning Light,0,5,2018-04-05,3,909.25,27,2018-04-11,35083.62186
3982,Ford,Mondeo,29_27,2018,8,Silver,2004,Hatchback,106000,2.0L,Manual,Diesel,995,5,5,Engine Issue,4,18,2018-08-18,1,249.75,10,2018-08-20,946.7238767
21119,Fiat,500,28_2,2018,7,Black,2012,Hatchback,94412,1.2L,Manual,Petrol,3450,4,3,Windscreen Crack,0,16,2018-07-16,1,22.07,1,2018-07-16,3278.518716
12920,Ford,Fiesta,29_13,2018,6,Gelb,2016,Hatchback,15681,1.25L,Manual,Petrol,8200,5,5,Brake Pads Worn,0,21,2018-06-21,1,44.1,2,2018-06-21,7786.132259
46575,Fiat,Qubo,28_21,2018,5,Silver,2010,MPV,107048,1.3L,Manual,still_Diesel_but_you_found_an_easteregg,2300,5,5,Sensor Malfunction,0,17,2018-05-17,1,175,3,2018-05-17,2178.594241
14950,Ford,Ka,29_23,2018,8,Grey,2007,Hatchback,105571,1.3L,Manual,Petrol,385,5,3,Windscreen Crack,0,20,2018-08-20,1,20.231,1,2018-08-20,360.7892249
20793,Ford,Focus,29_14,2018,8,Grey,2012,Hatchback,79655,1.6L,Manual,Petrol,4499,5,5,Radiator Leaking,0,20,2018-08-20,1,129.98,2,2018-08-20,4276.800076
2224,Dacia,Sandero,22_3,2018,4,White,2016,Hatchback,7739,0.9L,Manual,Petrol,6498,5,5,Gear Box Issue,0,5,2018-04-05,1,104.98,2,2018-04-05,6181.67043
6625,Dacia,Duster,22_1,2018,4,Silver,2017,SUV,1847,1.5L,Automatic,Diesel,14990,5,5,Excessive Emissions,0,6,2018-04-06,1,33.491,1,2018-04-06,14247.50986
